"박지훈 공카
박지훈 공식팬카페
박지훈 팬클럽
박지훈 셀카
박지훈 맥스
박지훈 배우
박지훈 연기자
박지훈 드라마
박지훈 아이돌
박지훈 연기
박지훈 음색
박지훈 보이스
박지훈 고화질
박지훈 화보
박지훈 영화
박지훈 박맥스
박지훈 좋아해
박지훈 사랑해
박지훈 오래보자",X,,
"190127 워너원 콘서트 Therefore
불꽃놀이 라지 파트",중립,,
"190126 ∴Therefore


네,,, 저만 보려고 아껴둔거 맞아요,,",X,,
"박지훈 팬미팅 양도 좀 받지 마세요
지금부터 가격 올리면 점점 올라가요 차라리 받을 거면 가격 낮게라도 부르세요 ;
나중에 지훈이 콘서트 하면 웨냬얜 콘서트처럼 올라가서 90에 받고 싶으세요...?
글구... 제발 피해 주지 말고 갈 길 가세요...",화남,,
"190127 워너원 Therefore 콘서트 - 약속해요

째니횽 등 튿어진거 보고 윙들짝 놀라더니 쫓아 가면서 놀리는 박윙깅씨ㅋㅋㅋ
요 사랑스런 귀요미들",기쁨,,
"박지훈 팬미팅 취켓팅 도와드려요
알티추첨으로 뽑을게요! 
선입&수고비 안받고 무료로 도와드려요",중립,,
"190124
찬란하게도 눈부셨어 
우리들의 빼곡한 기억
잊지마요 뜨겁게도 사랑했던 
너와 나의 지난 추억들을",중립,,
">>MAY를 위한 메이콩 이벤트2<<

밑 사진에 있는 슬로건 rt추첨 으로 한분께 보내드려요!! 이유 없어요,,앞으로 지훈이를 함께 응원할 MAY들을 위해 하는거에요!!

     이벤트 참여 방법: rt+팔로
          많은 관심 부탁드립니다",X,,
할메이 너무 좋아서 우는중...,기쁨,,
"아니 생각해보니까 그렇네
설날인사 촬영차?!??
박지훈 설날인사 기대해ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
지훈이 ㅜㅜㅜㅜㅜㅜ 한복 입는건가ㅜㅜㅜㅜ
드디어 그 날이ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ",기쁨,,
190125-190126 콘서트 영상 네캐에도 올라와 있습니다. 편하신 곳에서 감상하세요! 네캐는 폰에서도 4K가 재생 가능합니다,중립,,
"190125 THEREFORE 금콘

눈무리 주루룩 주루룩,,,,",슬픔,,
섹션TV연예통신 워너원 마지막 인사,중립,,
그때 그 시절 핸즈온미 하트남 박지훈,중립,,
190127 워너원［Therefore］콘서트,X,,
"190127 


+",X,,
끝판왕,X,,
박지훈의 카모 쓰리피스....,중립,,
"190126 워너원 콘서트 Therefore 마지막날

두 손으로 마이크 꼭 쥐며 
마음 다잡고 엔딩멘트 하다
결국 터져 주저앉아버린",슬픔,,
"190127 Therefore 콘서트
Superstar",X,,
"190126 


+",X,,
"알탕영화는 다 봐놓고 원더우먼, 블랙위도우 영화는 시오니즘 묻었다고 불매하고 할리퀸은 백래시여서, 크리아는 여혐이라서, 아쿠아맨은 메라 노출있는 코스튬 맘에 안들어서, 캡틴마블은 디씨랑 있었던 이름문제 때문에 괘씸해서, 오션스8은 번역가가 박지훈이라서, 당갈은 가부장애비 나와서 안본대",화남,,
"[기사] 190128 박지훈 단독팬미팅 1분만에 매진

훈훈해요&메인으로추천 클릭!
'


그 외 공감클릭 기사 

다음에는 더 큰곳에서..(제발요)",X,,
"190125 Beautiful Part 2 박지훈 4K 직캠


이것은 6분 44초동안 4K로 지훈이 얼굴감상하는 영상..",X,,
"이 영상이 벌써 1억뷰에 국보지정이라내요.. 하루 최소 다섯번씩 재생하자는 법도 제정됏대요 참고하세요ㅎ 

↑",중립,,
서공예 뿅아리 박지훈  귀욥구만 ㅠ0ㅠ,기쁨,,
"태양의 신 아폴론

+",X,,
"박지훈 공카 떴다 !!!!
메이 다들 점심은 먹었나요? 안먹었으면 나랑 같이 먹으러 갈까요?

지훈아 나 흙도 퍼먹을 수 있어.....",기쁨,,
"HQ 190127 Therefore 콘서트 

지훈이 보고싶어 ㅠㅠㅠㅠ",슬픔,,
방금 계정 새로 만들어서 찐따인데 공식1기 찐메이분들이나 이번 첫팬미팅 가시는 분들 마음 눌러주세요,중립,,
다음카페 인기글 박지훈,중립,,
190126 복실복실 요정같은 쥬니,중립,,
박지훈 ㅋㅋㅋㅋ 본인 글에 좋아요 누른 거 졸귀넼ㅋㅋㅋㅋ 숨만 쉬어도 귀여웅 사람이 하트까지 누르다니 ㅠ 어휴 정말 기여워서 큰일났다;;~!~!,기쁨,,
"190124 2019 WANNA ONE CONCERT [THEREFORE] 

막내 서윗하게 바라보는 성우랑 이쁜 지훈이",X,,
190126 Therefore 콘서트,X,,
"메이님,저를 팔로잉에 들이십시오. 잃어버리고 후회하고 싶지 않으시다면 저를 전적으로 믿으셔야합니다. 절대 자신의 손과 기억력을 믿으시면 안됩니다. 그 어떤일이 있어도 소지품을 감당하실 수 있습니까? 감당하실 수 있냐고 물었습니다. 메이님",기쁨,,
박지훈 네이버블로그 감성 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ넘웃겨서 퍼옴,기쁨,,
"190124
울장꾸
벌써 보고싶어",기쁨,,
허허 귀엽구만ㅋㅋ,기쁨,,
지훈이 인스타 프사 바꿨네 저 사진 넘 좋음ㅠ,기쁨,,
맥스.... 그 많고 많은 쿠션중에... 허허 귀엽구만ㅋㅋ,기쁨,,
내일 만나요 너무 예쁜 지훈이,기쁨,,
"아 켜줘 때도 분쏘 안무 살짝 바꿨구나ㅠㅠㅠㅠㅠㅠ
마주보고 손 잡아써ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
못잃어 분쏘",기쁨,,
"성암아트센터 디자이너 인스타그램 
설날 인사 촬영....!!!???!!!!?!!! 두근두근",기쁨,,
190127 Therefore콘서트,X,,
99(98)     김도영  박지훈,X,,
"잊지마요 스밍 독려 이벤트 ! 

RT + 멘션

 멘션으로 잊지마요 스밍 1초~3분넘어까지 캡쳐본을 두장 이상 붙여서 인증해주시면 추첨을 통해 던킨도너츠 허니딸기라떼를 선물로 드려요 ! 

당발은 잊지마요 스트리밍 120회가 될 때 뽑을게요!",중립,,
190126 워너원［Therefore］콘서트 박지훈박맥스,X,,
so cute ㅋㅋㅋㅋㅋㅋㅋㅋ,X,,
180201 서울공연예술고등학교 졸업사진,X,,
"190126 Therefore

우리 애기는 천사가 맞워요,,, 그치만 승천 하면 안 돼,,,",X,,
"박지훈 실트
박지훈 팬클럽
박지훈 인스타
박지훈 팬미팅
박지훈 팬카페
박지훈 공식팬클럽
박지훈 공카
박지훈 안경
박지훈 완깐
박지훈 셀카
박지훈 배우
박지훈 드라마
박지훈 박맥스
박지훈 무보정
박지훈 고화질
박지훈 배경화면
박지훈 움짤
박지훈 gif",X,,
"20180901 
워너원과 함께한 추억이 너무 많다..ㅠㅠ",기쁨,,
출처 :,X,,
190126 워너원 콘서트 Therefore,X,,
눈이 너무 슬퍼보여,슬픔,,
"19년 1월 31일 신곡
→ 99928 잊지마요 - 하성운(Feat.박지훈)",X,,
"봐. 
네가 웃으면 나도 덩달아 웃잖아.
이게 내 행복이야.

유귀선, 너의 안부를 묻는 밤",중립,,
"190124
상상을 해 
우리 시간이 잠시 멈추는
꿈을 꾸죠 이 별빛 속에서",중립,,
아빠가 제일 좋아 ! 먕먕 !,기쁨,,
"190126 ∴Therefore



(아니,, 갭차이 머냐구여ㅠㅜㅠㅜㅠㅠㅠ",X,,
"190125 THEREFORE 금콘 
 
옆라인 이케 생기기 힘들거든,.,, 완벽,,,그자체",기쁨,,
"190127 Therefore
지훈아 꽃길만 걷자!",기쁨,,
"190127 Therefore 막콘

지훈이도 웃을때가 가장 아름다워요 언제나 메이앞에서 웃어주세요",기쁨,,
지훈이 천사가 아닌가 의심스러워요,기쁨,,
"190126 Therefore

어떤 빛보다 더 반짝여 영원히",기쁨,,
"지훈이의 공기 가득한 목소리 너무좋아하는데
불꽃놀이에서도 성운이의 잊지마요 에서도 들을수있어서 너무좋음",기쁨,,
"잊지마요 뜨겁게도 사랑했던
너와 나의 지난 추억들을",중립,,
"190127 THEREFORE 막콘

행복해 지후나아아ㅏ",기쁨,,
190126 활활,X,,
"190125 Threfore Concert day2
워너원-갖고싶어(지훈 focus)

고화질풀캠",X,,
"박지훈 고화질 HQ 
20190124 WannaOne Therefore Concert 워너원 박지훈, 스물다섯 번째 꽃",X,,
박지훈 이 사랑둥이야ㅑㅑ,기쁨,,
"190124 ∴Therefore


천사아닐리없다",기쁨,,
보고싶잖아..,슬픔,,
"190124
더 올리고 싶지만
너믁 피곤해버려,,
오늘은 여기까지,,",중립,,
"[
PARK JIHOON 2019 ASIA FAN MEETING IN SEOUL [FIRST EDITION］

잠시후 8시 박지훈 첫번째 팬미팅 [FIRST EDITION] 일반 예매가 오픈 됩니다

국내
글로벌",X,,
"워너원 윤지성 하성운 황민현 옹성우 김재환 강다니엘 박지훈 박우진 배진영 이대휘 라이관린 워너블 워너원 완나완 우리원 서치하다걸려라 너네 8월7일에 브이앱켜고 마피아해라.....,,, 나일단 적어도 올해 8월7일까지는 살아있어볼게",중립,,
"네가 어둠이면 어때,
눈을 감으면 온통 너일 텐데.

지민석, 유귀선 , 너의 안부를 묻는 밤",중립,,
190126 웃는게 예뻐,기쁨,,
"190126 


천사가 틀림없어",기쁨,,
"Destiny 전차스 수량조사

Rt) 제작시 추첨 3분 전차스

사이즈 2*1
가격 개당 500원

타래 투표",X,,
"박지훈 
박지훈 팬미팅 
박지훈 팬클럽 
박지훈 메이 
박지훈 복근 
박지훈 쇄골 
박지훈 gif",X,,
지훈이가 언제나 행복했으면 좋겠어요’?’?,기쁨,,
"190125 THEREFORE 금콘

다들 지훈이 날아갈까봐 걱정 한번씩은 하잖아요",기쁨,,
"등터져서 놀랜 재환이ㅋㅋ
그거보고 빵터진 대휘랑 지훈이ㅋㅋ
앞에서 비보잉하는 우진이 지성이ㅋㅋ

그리고
갑자기 날아가는 어떤 물체..(강다니엘",기쁨,,
"190127 
슬픈 와중에 리본끈을 소중히 보고 만지는 모습이 귀여워서 심장 아파ㅠㅠ",기쁨,,
아니.... 지훈이 체육대회 과사... ㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 애기다 애기ㅠㅠㅠㅠㅠㅠㅠㅠ,기쁨,,
"190126 

지훈아  너의 그 잘생긴 얼굴을 보여줘 
고개를 들어",기쁨,,
박지훈 성운이 복근구경하다가 숨는거냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,기쁨,,
"＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿
|　　　      박지훈　　 　  | 검색  |
 ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣",X,,
"메이님들도 아니고
메이분들도 아니고
메이 
박지훈 너무 좋아 미치도록",기쁨,,
잊지마요 (Feat. 박지훈) - 하성운 - 들어보세요.,X,,
어떻게...보고싶다... ㅜㅜ,슬픔,,
"윤지성 하성운 황민현 옹성우 김재환 강다니엘
박지훈 박우진 배진영 이대휘 라이관린
그리고 워너블 사랑합니다.

우리 워너원 사랑합니다
우리 워너블 사랑합니다",기쁨,,
"성현우님 브이앱
공연 끝나고 술래 부르는 팬들 모습 영상으로 남겨서 진영이한테 보여주셨고,
진영이는 영상 남겨줘서 고맙다고, 감동이고 울컥한다고 했다고

감사합니다ㅠㅜㅜ",기쁨,,
인스타 규칙 꼭 지켜주기,중립,,
"박지훈 브이앱 채널 개설 
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ오아아아라라라라락락라라라라라ㅠㅠㅠㅠㅠㅠㅠㅠㅓㅜ갸갸ㅑㅑ가ㅏㄱㅜㅠㅠㅠㅠㅠ끼야야ㅑ하하하핳핳호ㅠㅠㅠㅠ",기쁨,,
집이 아니라서 노트북으로 느릿느릿 찌는중인데 성.급.한(성질급한한국인)으로서 이 렉들이 열받지만 멈출수가 없네요... (tmi 죄송합니다 근데 말하고싶엇어요),중립,,
언제나 늘 곁에 있으니까 울 지훈이 행복만 하자,중립,,
"박지훈 팬미팅 티켓팅 성공 기념

RT추첨 한 분께 소소하지만 콘서트에서 나눔했던 박지훈 스티커팩과 지훈이의.. 초콜릿 복근... 그러므로 가나 초콜릿을 드립니다! 알티만 하고 가주세요 

>> 당첨자는 메이 공식 인증 받습니다! <<",중립,,
"190126 워너원 콘서트 Therefore 셋째날

먕먕이 
그건 바로 너야 너 너 너!",기쁨,,
"190127 THEREFORE 막콘

손길 조차 너무 마음이 아파서
그 눈빛이 너무 슬퍼서",슬픔,,
RT ) 지훈이 팬미팅 성공 기념으로 알티추첨 이벤트 합니다 ㅠㅠ 너무 행복해서요 ㅠㅠㅠ 알티추첨 한 분 사진에 있는 슬로건 드려요 !! 많은 참여 부탁드립니다,X,,
190124 워너원 WANNA ONE Therefore Concert - Beautiful Part 2(4K focus. 박지훈 Park Ji Hoon),X,,
"190125 
그대 모습은 보라빛처럼",중립,,
"190127 워너원 막콘 워너블의 파도타기 (feat.지훈)
Wannable's Mexican wave (feat.JiHoon)",X,,
190127 보여 조명이..,중립,,
"190126 워너원 콘서트 Therefore
어쩌면 깨지 못할 꿈",중립,,
"190126 


14",X,,
"지훈이를 좋아하는 메이입니다
소통 약간 합니다
까빠싫어요ㅡㅡ
진입장벽 굉장히 없습니다 아예 존재하지 않아요
뎀도 반모도 좋아하고 많이 다가와주셔요
무멘맞괄할게여",중립,,
"190126 
밤에 다른 사진들이랑 같이 올리려고 했는데 식곤증 너무 피곤해서 안올릴수가..
착한 얼굴에 그렇지 못한 복근(? ??????????? )???",기쁨,,
"190127 Therefore
천사네요...",기쁨,,
"190124
약속해요 할 때 형이랑
장난치는 후니 언제 다시 볼까",기쁨,,
생일도 안 적혀 있던 화제인물 박지훈에서 수많은 정보들로 채워진 박지훈의 프로필이 만들어지기까지 박지훈 프로필 변천사 너무 멋있다 앞으로 더 많은 역사와 기록들로 채워질 박지훈의 프로필이 기대돼,기쁨,,
"꽃카라셔츠 같은 흰티와, 토네이도 헤어 세팅한 것 같은 윙깅살롱에도 살아남는 미모 칭찬해",기쁨,,
"190127 워너원 Therefore 콘서트 - 워너비

막콘 워너비 풀영상을 요청해주신 분이 계셔서 이 곡 먼저 인코딩 했습니다^^

NAVER TV  
(유튭은 아직 업로드중이라 곧 추가하겠습니다)",중립,,
"190126 워너원 Therefore 박지훈 4K 직캠


지훈아 너에게 행복만을 약속해",기쁨,,
"세상 어떤 단어로
감히 너를 담을 수 있겠니.

하나를 담으면
또 다른 하나를 꺼내서
내게 보여주는 너인데.

새벽 세 시, 마음을 담아",중립,,
"박지훈 카모 3세트

아디다스 오리지널 카모 티
     베이프 카모 샤크 자켓, 팬츠(세트라고추정.아닐수있음)",중립,,
"190126 Therefore

건드리면 툭 눈물 날 만큼 가득히도 남겨진 네 모습",X,,
"190126 THEREFORE 토콘 

앞으로 더 사랑하고 사랑 할 지훈이",X,,
"나는 처돌이.,,,박지훈처돌이어앵앵 

↑",기쁨,,
"진짜 개빡쳐서 안 되겠네요ㅋㅋ
원래 제가 2회차 다 뛰려던 건데 2시 표 하나 취소로 돌릴게요ㅠㅠ
메이분들 양도 받지 마시고 플미충들이 제시 받는 글 멘션으로 마구 패주세요

박지훈 팬미팅 양도 하지도 받지도 말기",중립,,
"박지훈 팬미팅 양도 받지마세요
현장수령+손목에 도장 찍어서 확인합니다
양도받아서 못 들어가요
제발 플미들 배부르게하지마세요
어차피 양도 안되면 다 취소표로 풀립니다",중립,,
"공카에 
""박지훈 V LIVE"" 링크도 추가ㅡ*
공식 채널 생길 때마다 이렇게 공카에 링크생기는거 넘 좋다. 
그래서 제일먼저 공카를 오픈한게 아닐까 싶고ㅎㅎ
한번에 다 오픈해도 신났을거 같긴한데,
하나씩 하나씩 오픈하니까 매일매일 선물받는기분",중립,,
찬란하게도 눈부셨어 우리들의 빼곡한 기억,중립,,
"171118 상암 누리꿈 팬싸인회

포토북 작업하다가 너무 예뻐서 보여드리고 싶었어요
널리널리 자랑하고픈 뽀짝이 시절 우진이 지훈이",기쁨,,
"RT) 박지훈 팬미팅 둘다 가요ㅠㅠ
알티만 하고 가세요
스벅 쿠폰 드릴게요
와씨 너무 신나요 ㅠㅠㅠㅠㅠㅠ
(박지훈 같이 앓으실 분은 팔로해주시면 맞팔갈게요)

추첨은 2/8에 할게요!",기쁨,,
"20190201
[방송/vlive] PARK JI HOON : V LIVE (시간 추후공지)",X,,
"Therefore 
박 지 훈 너 무 예 뻐 제 일 예 뻐",기쁨,,
"[190127 워너원 마지막 콘서트 'Therefore' VOD]

'Beautiful Part2' (2/3)

이 시간속의 워너원과
같이 울어준 워너블
사랑한다 ㅠㅠ",기쁨,,
"190127 파이널콘

이 날을 생각할수록 가슴이 먹먹
앞으로 더 빛날 너의 앞날을 지켜줄께
울디마..",기쁨,,
"하성운 ‘잊지마요’ 차트 상위권 진입(Feat.박지훈)[차트오피스]
출처 : 뉴스엔 | 네이버 TV연예",X,,
"190126 워너원 콘서트 Therefore 마지막날

찬란하게도 눈부셨어
우리들의 빼곡한 기억",기쁨,,
"20190127 박지훈 :: 워너원 콘서트 ’Therefore’

허허 이쁘구만ㅋㅋ",기쁨,,
"190124
월급은 루팡해야 제맛
박지훈 콧대 보세요",기쁨,,
제니하우스 메이크업아티스트 팀장님 인스타그램,중립,,
"건드리면 툭 눈물 날 만큼
가득히도 담겨진 니 모습",슬픔,,
"It's time to clear out Twitter searches! (Part 9)
Let's protect Jihoon! Click on below links.

박지훈 팬미팅 
박지훈 메이 
박지훈 복근 
박지훈 쇄골",X,,
"190127 Therefore, we were one


어쩜 하나하나가 나의 마음을 이렇게 파고들까",X,,
"0529.jihoon.ig


ㅈㅣ후니 인스타 아이디 짱 바뀐 거 귀여워 ㅠ0ㅠ 오이구오이구",X,,
"190126 워너원 콘서트 Therefore 셋째날

넓은어깨 얇은허리 
까만셔츠와 목에 초커
팬들을 들었다놓는 여유로운 손동작",기쁨,,
"190124 WannaOne Therefore 

“그 찰나의 시간의 그 모습을
  놓친 내 마음이 아쉬워해
  후회가 돼 다시 그 찰나가 있기를”",슬픔,,
"190124 THERE FORE 

청춘 순정만화",X,,
"우리 꼬옥 잊지마요 
몽글몽글 구름같이 예쁘고 아련한 곡 
하성운 - 잊지마요 feat.박지훈
많이 많이 들어주세요",기쁨,,
138. YG보석함 박지훈 (재업),X,,
섹션TV,X,,
제발  이병곤 김승훈 박지훈 김도영 데뷔해 주세요,X,,
"190125 
둘째날 인사타임엔 뽀짝 꽃받침을",기쁨,,
190125-190126 12번째 별 박지훈 4K 직캠 (Multi Cam),X,,
20190127 - Therefore 콘서트 HQ,X,,
"190126 Therefore

누가 그래요",중립,,
"박지훈 움짤 
박지훈 gif 
박지훈 배경화면 
박지훈 맥스 
박지훈 직캠 
박지훈 팬미팅",X,,
"190126 Therefore

박지훈 무보정 미모 기립박수 6번 포함 박수갈채 40번",X,,
계영님 그놈의 귤 트윗 보고 논스톱 다시 보는뎈ㅋㅋㅋㅋ 진짜 대다나다......강도(로 분장한 양동근)가 오든 다른 애들이 떼로 와서 궁시렁대든 굳건히 그사세 유지하시는 ㅎ_ㅅ ㅎㅎㅎㅎ......,기쁨,,
"［예고편］
tvN'인생술집' 106회

１월１７일(목) 밤１１시
게스트:신성우,기태영,양동근",X,,
"lifebar 양동근, 결혼 1년만에 이혼 위기?! 190117 EP.106",X,,
"[‘킬빌’ 첫방] K래퍼, 빌보드 공략 경연대회?…도끼X양동근, 19금 힙합 예능의 시작",X,,
"[
[기사 ]
‘킬빌’ 31일 첫 방송, 양동근X산이X치타 출격…서바이벌 끝판왕 예고
(출처 : MK스포츠 | 네이버 TV연예)",X,,
"‘볼빨간 당신’ 이채영 부녀, 양동근 깜짝 만남…스웩 넘치는 특급 조언",중립,,
"1월 

작년 최고의 화제작 , 
1월 30일 19:30, 서울아트시네마에서 만나요!",중립,,
그치만 나는 갑자기 양동근 파고 싶다,중립,,
아어케울고이ㅛ써ㅜ 황민연 양동근을 같은 곳에 셀렉한건 아니지만 챠은우군 졍재휸군 황민연군을 함께 넣어두긴 했다네요... 와중에 황군 사진 왜이래 !!,중립,,
"언제쩍 양동근이야 
음 내가 그 언제쩍 사람이구나",중립,,
"?PRBLMS (6lack): 

?SHOULDER (YDG): 

?MIRROR (양동근): 

?FROM MARK (Ha Dong Kyun): 

?믿을 수 없는 말 (Ha Dong Kyun):",X,,
"미더머니3' 아이언 ""YDG 온 것 후회해""..양동근과 무슨 일",중립,,
양동근이 출산 후 힘들어하던 아내에게 한 최악의 한마디,중립,,
"［Cap?］
190117
tvN'인생술집' 106회

신성우 씨, 양동근 씨의 이야기를 진지하게 듣는 희철오빠",X,,
"[Q근황] '아내의 맛' 함소원진화, 산소호흡기 동원한 '엄살이' 출산 과정 공개... 장윤정도경완·양동근·정주리 부부는?",중립,,
양동근님  가족끼리  수영장  와서   바로  코앞에서  봣슴,중립,,
"‘볼빨간 당신’ 이채영 父, 양동근 만난 이유는 “음악적 조언”[오늘TV]",중립,,
"[Mnet] Gloomy Monday (Feat. 양동근(YDG), Kaya) - Purple LP(퍼플엘피)",중립,,
‘대장금이 보고있다’ 오늘(23일) 최종회…양동근?비투비?경리 특별 출연,중립,,
SBS 제3의 매력 재방송 다시보기 인물관계도 줄거리 서강준 이솜 양동근 이윤지,중립,,
info,X,,
I liked a,X,,
"재작년인가, 컴퓨터 포맷하고 옷사러 나갔다가 옷가게에서 오랜만에 양동근 듣고 오 오늘 양동근 삘인데 하고 유투브로 양동근 딱 두 곡을 듣고 낮잠을 잤다. 그렇게 자고 일어나자 유투브를 틀자 추천 플레이리스트가 온통 양동근으로 도배되어 있었다. 탄띠 탄띠 탄띠탄띠탄띠~",중립,,
"KBL 올스타전 ˙부상˙ 양동근·이대성 제외, 윤호영·먼로 합류 (출처 : 바스켓코리아 | 네이버 스포츠)",중립,,
"［예고편］
tvN'인생술집' 106회

１월１７일(목)밤１１시
게스트: 신성우,기태영,양동근

자식 자랑하러 나온 세 남자,신성우X기태영X양동근",X,,
‘,X,,
"$

양동근 _ GIVE IT TO ME
(feat.DOK2 & THE QUIETT)",X,,
"[프로농구] 올스타전 '재미있는 이벤트' 양동근 vs 허웅 (01.10) 

PLIS NONTON UNG LUCU BGT",X,,
"lifebar 양동근, 유치원에서 ‘골목길’ 부른 사연? 190117 EP.106",X,,
너뭊짜증나잖아........... 똘추같은 사진 얼굴인식기능만 만들어놔서 양동근이랑 황민현 같은데다넣어놓고 시발아,화남,,
뉴논스톱 보는데 양동근 여친역으로 나오셨던 분 존예시다ㅠㅠ,기쁨,,
비와이와 양동근 스타일을 찾아듣진 않는데 여기선 너무 좋았음 양동근 가사도 진짜 좋고... 수란은 말할 것도 없고..,기쁨,,
[KY 금영노래방] Jump Down(젊 다운) (Feat.아이비) - 양동근 (KY.48907):,X,,
“혹시 넷째 계획은...?” 출연진 당황하게 한 양동근 '돌발 고백',중립,,
"20150125 인기가요 Inkigayo。





cr: SBS Inkigayo 
별, 그대 (MC스페셜) 
마일리지 (With.양동근) 
어느 멋진 날",X,,
양동근→도끼 빌보드 점령기 ‘킬빌’ 31일 첫방(공식입장),X,,
lifebar 기태영&양동근의 기막힌 인연! 혹시 기억나요? 190117 EP.106,X,,
,X,,
셋이 친하게 지내는 모습 너무 좋다.. 친한 셀럽이 누구냐고 물었는데 김민경 오나미하고 친해요라고 해맑게 대답하던 보그 최애,기쁨,,
김민경 still alive,X,,
[김민경의 미식세계] 우리 식탁과 가까워진 특이한 채소들 | 다음 뉴스,X,,
"1. Nayoung (Hangul: 나영)
Im Na-young (Hangul: 임나영)
on December 18, 1995
She is the group's leader. 

2. Roa (Hangul: 로아),
Kim Min-kyung (Hangul: 김민경) 
on July 29, 1997",X,,
"상황극 장인들ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
티키타카 국내 최정상급임ㅋㅋㅋㅋ",기쁨,,
"프리스틴임나영로아김민경유하강경원

정은우레나강예빈주결경예하나김예원배성연시연박정현카일라솔희",X,,
솔직히 신봉선 강유미 오나미 김민경 다 주고 싶었다,중립,,
"프리스틴보고싶습니다

김민경너무보고싶다잉",중립,,
"맛녀를 보는 흔한 오해
우리애들 생각보다 입짧아요",중립,,
"'2018 아시아 리더대상 특별대상 '수상 

대한민국 1호",X,,
가수 최리아 (하늘여행)원곡 김민경♡김민경의음악여행:,중립,,
2019 Happy New Year,X,,
I liked a,X,,
"예제로 다지는 C 프로그래밍 (김도희, 김민경, 장영인, 서주영 (지은이) / 휴먼싸이언스 / 2018-12-20 / 14000원)",X,,
김민경씨? 기억하겟습니다ㅋㅋ,중립,,
"‘맛있는 녀석들’ 김민경, 새해에도 열일한다… ‘먹방여신부터 힐링쿡방까지’",중립,,
내 친구가 내가 보던 김민경 직캠 같이 보더니 신이 빚은 완벽한 형상같다 그랬는데 너무 정확한 표현이라 좀 감동먹음,기쁨,,
"김민경 사랑하고 미안해

내가 미안해야해 플레디스?",중립,,
2019년 황금 돼지 기해년 만복받으시길 바랍니다..하늘여행 으로새해 하늘 날아요-김민경:,중립,,
상황극 중독이 이렇게나 무섭습니다 [관촤알카메라] 20화,중립,,
"kim minkyung 
김민경
pristin",X,,
"시작해볼까요? ^^
사랑,행복,마음을전하는 캘리그라피작가 김민경입니다~^^",중립,,
“춥지? 내가 옷 빌려줄게” 문세윤 패딩 사이즈에 놀란 김민경,중립,,
"[친절한 프리뷰] '개그콘서트' '스카이캔슬' 신봉선·김민경, 그녀들이 가진 특별한 족보는 무엇?",중립,,
.·:*¨ 365 days with 김민경 ¨*:·.,X,,
ㅋㅋㅋㅋㅋㅋ 이거 이름 맞추기 아니었던가요? 김민경,기쁨,,
그리고 여기서 제일 중요한건.. 신봉선이랑 김민경이랑 같이 나오는 코너라는거ㅜㅠㅜㅜㅜㅠㅜ 드디어ㅠㅠㅠ,기쁨,,
,X,,
"RT 추첨 깜짝 선물 증정!
해당 트윗 RT시 시원 담백한 맛!

또는 서디페 티켓을 선물로!
할인티켓 예매",중립,,
20181222 회장배 랭킹대회 여자싱글 1그룹 이시원 (SiWon Lee) SP,X,,
여러분을 스위스 제네바 마을 술집으로 초대합니다. 특징1 시원시원하고 호쾌한 주인장이 있음. 특징2 앙리가 거기 있는 술을 모두 쏘겠습니다.,중립,,
시원눈 다롱이 드셔보실분,중립,,
"아 ~ 시원♪
늘 감사합니다.",중립,,
마오가 진짜 무릎도 착착 굽히고 동작도 시원시원하게 크게 해서 넘 쩔어버린다는거야,중립,,
완결되었습니다.  마지막 삽화 한가로운 일상의 효수와 호연. 크롭했습니다. 그동안 함께 해주셔서 감사합니다~~~!!!! 너녹은 이제 이북 작업에 들어갑니다. 총 22+1장의 삽화가 포함됩니다. 1은 아직 미확정. 나중에 공지로 찾아뵐게요.  시원섭섭하다... ㅎㅎㅎ,중립,,
이번 아시안컵에서 솔직히 다 진땀승이었지 뭐 시원시원하게 이긴 경기 단 하나라도 있었냐.. 매번 땀 뻘뻘 흘리면서 올라왔는데 우승할거라고 너무 김칫국 먹인거 아닌지..기대는 우승이었은데 현실은 8강 탈락 욕 안하게 생겼냐..안 속상하게 생겼냐..,슬픔,,
국민 여러분 티저,중립,,
"김소연시원님을 돕고 있어서 어지간하면 참으려고 했는데.. 정국진씨.. 이재명을 출당시키자며 명단모아놓고 이재명의 돌을 나눠 맞자는 김현권, 이해찬의 티키타카에 꽁냥거리는 김현권에게 축하드린다뇨.. 당신은 도대체.. 무엇이 하고 싶은겁니까?",화남,,
